username,placeLocation,latitude,longitude,code,location
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Foz do Iguacu, PR",-25.5401479,-54.5858139,GB,"Foz do Iguaçu, Região Geográfica Imediata de Foz do Iguaçu, Região Geográfica Intermediária de Cascavel, Paraná, Região Sul, Brasil"
Travelogo,"Iguazu National Park, Argentina",-25.648316,-54.28595601670041,GB,"Parque Nacional Iguazú, Departamento Iguazú, Misiones, Argentina"
Travelogo,"Manaus, AM",25.204849199999998,55.16389272585206,GB,"ماناوس, دبي, الإمارات العربية المتحدة"
Travelogo,"Manaus, AM",25.204849199999998,55.16389272585206,GB,"ماناوس, دبي, الإمارات العربية المتحدة"
Travelogo,"Manaus, AM",25.204849199999998,55.16389272585206,GB,"ماناوس, دبي, الإمارات العربية المتحدة"
Travelogo,"Foz do Iguacu, PR",-25.5401479,-54.5858139,GB,"Foz do Iguaçu, Região Geográfica Imediata de Foz do Iguaçu, Região Geográfica Intermediária de Cascavel, Paraná, Região Sul, Brasil"
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Rio de Janeiro, RJ",-22.9110137,-43.2093727,GB,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
Travelogo,"Foz do Iguacu, PR",-25.5401479,-54.5858139,GB,"Foz do Iguaçu, Região Geográfica Imediata de Foz do Iguaçu, Região Geográfica Intermediária de Cascavel, Paraná, Região Sul, Brasil"
Travelogo,"Autazes, AM",-3.5833283,-59.1301518,GB,"Autazes, Microrregião de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
Travelogo,"Nairobi, Kenya",-1.3031689499999999,36.826061224105075,GB,"Nairobi, Kenya"
Travelogo,"Zanzibar Island, Tanzania",-6.09994425,39.32094431715264,GB,"Zanzibar زنجبار, Tanzania"
Travelogo,"Zanzibar Island, Tanzania",-6.09994425,39.32094431715264,GB,"Zanzibar زنجبار, Tanzania"
Travelogo,"Crete, Greece",35.3084749,24.463320724202934,GB,"Κρήτη, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Travelogo,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Travelogo,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Travelogo,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Travelogo,"Crete, Greece",35.3084749,24.463320724202934,GB,"Κρήτη, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Travelogo,World,25.2528888,55.17696777178696,GB,"العالم, دبي, الإمارات العربية المتحدة"
Travelogo,"Crete, Greece",35.3084749,24.463320724202934,GB,"Κρήτη, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Travelogo,"Santorini, Greece",36.4071112,25.456663652707153,GB,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Travelogo,"Santorini, Greece",36.4071112,25.456663652707153,GB,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Travelogo,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Travelogo,"Matterdale End, United Kingdom",54.6027819,-2.9378257,GB,"Matterdale End, Eden, Cumbria, North West England, England, CA11 0LF, United Kingdom"
Travelogo,"Keswick, United Kingdom",54.6009281,-3.137609,GB,"Keswick, Allerdale, Cumbria, North West England, England, United Kingdom"
Travelogo,"Buttermere, United Kingdom",54.5409307,-3.2762422,GB,"Buttermere, Allerdale, Cumbria, North West England, England, CA13 9UZ, United Kingdom"
Travelogo,"Coniston, United Kingdom",54.3686401,-3.0751135,GB,"Coniston, South Lakeland, Cumbria, North West England, England, LA21 8EG, United Kingdom"
Travelogo,"Bowness-on-Windermere, United Kingdom",54.3647264,-2.9195522,GB,"Bowness on Windermere, South Lakeland, Cumbria, North West England, England, LA23 3BY, United Kingdom"
Travelogo,"Krakow, Poland",50.0619474,19.9368564,GB,"Kraków, województwo małopolskie, Polska"
Travelogo,"Krakow, Poland",50.0619474,19.9368564,GB,"Kraków, województwo małopolskie, Polska"
Travelogo,"Krakow, Poland",50.0619474,19.9368564,GB,"Kraków, województwo małopolskie, Polska"
Travelogo,"Chiang Rai, Thailand",19.7589517,99.6734592,GB,"จังหวัดเชียงราย, ประเทศไทย"
Travelogo,"Chiang Rai, Thailand",19.7589517,99.6734592,GB,"จังหวัดเชียงราย, ประเทศไทย"
Travelogo,"Chiang Rai, Thailand",19.7589517,99.6734592,GB,"จังหวัดเชียงราย, ประเทศไทย"
Travelogo,"Bangkok, Thailand",13.7544238,100.4930399,GB,"กรุงเทพมหานคร, แขวงพระบรมมหาราชวัง, เขตพระนคร, กรุงเทพมหานคร, 10200, ประเทศไทย"
Travelogo,"Bangkok, Thailand",13.7544238,100.4930399,GB,"กรุงเทพมหานคร, แขวงพระบรมมหาราชวัง, เขตพระนคร, กรุงเทพมหานคร, 10200, ประเทศไทย"
Travelogo,"Bangkok, Thailand",13.7544238,100.4930399,GB,"กรุงเทพมหานคร, แขวงพระบรมมหาราชวัง, เขตพระนคร, กรุงเทพมหานคร, 10200, ประเทศไทย"
Travelogo,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,GB,"Kuala Lumpur, Malaysia"
Travelogo,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,GB,"Kuala Lumpur, Malaysia"
perakash,"Port Elizabeth, South Africa",-33.9617051,25.6207519,US,"Port Elizabeth, Nelson Mandela Bay Metropolitan Municipality, Eastern Cape, 6006, South Africa"
perakash,"Addis Ababa, Ethiopia",9.0107934,38.7612525,US,"Addis Ababa / አዲስ አበባ, አዲስ አበባ / Addis Ababa, 1138, ኢትዮጵያ"
perakash,"Addis Ababa, Ethiopia",9.0107934,38.7612525,US,"Addis Ababa / አዲስ አበባ, አዲስ አበባ / Addis Ababa, 1138, ኢትዮጵያ"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Simon's Town, South Africa",-34.193181,18.433266,US,"Simon's Town, City of Cape Town, Western Cape, 7995, South Africa"
perakash,"Constantia, South Africa",-34.0283333,18.4155556,US,"Constantia, Cape Town Ward 62, City of Cape Town, Western Cape, 7806, South Africa"
perakash,"Sandton, South Africa",-26.0682406,28.0479844,US,"Sandton, Johannesburg Ward 103, Sandton, City of Johannesburg Metropolitan Municipality, Gauteng, 1617, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Kempton Park, South Africa",-26.0964372,28.2336325,US,"Kempton Park, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1619, South Africa"
perakash,"Kempton Park, South Africa",-26.0964372,28.2336325,US,"Kempton Park, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1619, South Africa"
perakash,"Victoria Falls, Zimbabwe",-17.9229035,25.8490239,US,"Victoria Falls, Hwange, Matabeleland North, 00236, Zimbabwe"
perakash,"Victoria Falls, Zimbabwe",-17.9229035,25.8490239,US,"Victoria Falls, Hwange, Matabeleland North, 00236, Zimbabwe"
perakash,"Victoria Falls, Zimbabwe",-17.9229035,25.8490239,US,"Victoria Falls, Hwange, Matabeleland North, 00236, Zimbabwe"
perakash,"Victoria Falls, Zimbabwe",-17.9229035,25.8490239,US,"Victoria Falls, Hwange, Matabeleland North, 00236, Zimbabwe"
perakash,"Underberg, South Africa",-29.791959,29.494148,US,"Underberg, Kwa Sani Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Cape Town, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Addis Ababa, Ethiopia",9.0107934,38.7612525,US,"Addis Ababa / አዲስ አበባ, አዲስ አበባ / Addis Ababa, 1138, ኢትዮጵያ"
perakash,"Lalibela, Ethiopia",12.035561,39.046203,US,"Lalibela, North Wollo, አማራ ክልል / Amhara, ኢትዮጵያ"
perakash,"Cape Town Central, South Africa",-33.928992,18.417396,US,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
perakash,"Victoria Falls, Zimbabwe",-17.9229035,25.8490239,US,"Victoria Falls, Hwange, Matabeleland North, 00236, Zimbabwe"
perakash,"Lalibela, Ethiopia",12.035561,39.046203,US,"Lalibela, North Wollo, አማራ ክልል / Amhara, ኢትዮጵያ"
perakash,"Underberg, South Africa",-29.791959,29.494148,US,"Underberg, Kwa Sani Local Municipality, Sisonke District Municipality, KwaZulu-Natal, South Africa"
perakash,"Addis Ababa, Ethiopia",9.0107934,38.7612525,US,"Addis Ababa / አዲስ አበባ, አዲስ አበባ / Addis Ababa, 1138, ኢትዮጵያ"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,"Newark, Delaware",39.6852191,-75.7508289,US,"Newark, New Castle County, Delaware, United States"
perakash,"Fairfield, New Jersey",40.2050878,-74.2135004,US,"Fairfield, Howell Township, Monmouth County, New Jersey, 07731, United States"
perakash,"Bethesda, Maryland",38.9819845,-77.12423413116392,US,"Bethesda, Montgomery County, Maryland, United States"
perakash,"Bethesda, Maryland",38.9819845,-77.12423413116392,US,"Bethesda, Montgomery County, Maryland, United States"
perakash,"Bethesda, Maryland",38.9819845,-77.12423413116392,US,"Bethesda, Montgomery County, Maryland, United States"
perakash,"Sofia, Bulgaria",42.6978634,23.3221789,US,"София, Столична, София-град, Бългaрия"
perakash,"Skopje, Republic of North Macedonia",41.9960924,21.4316495,US,"Скопје, Општина Центар, Град Скопје, Скопски СР, Северна Македонија"
perakash,"Skopje, Republic of North Macedonia",41.9960924,21.4316495,US,"Скопје, Општина Центар, Град Скопје, Скопски СР, Северна Македонија"
perakash,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
perakash,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
perakash,"Thessaloniki, Greece",40.6403167,22.9352716,US,"Θεσσαλονίκη, Δημοτική Ενότητα Θεσαλονίκης, Δήμος Θεσσαλονίκης, Περιφερειακή Ενότητα Θεσσαλονίκης, Περιφέρεια Κεντρικής Μακεδονίας, Αποκεντρωμένη Διοίκηση Μακεδονίας - Θράκης, 54626, Ελλάς"
perakash,"Delphi, Greece",38.4811538,22.500548577222837,US,"Δελφοί, Αθανασίου Διάκου, Κοινότητα Δελφών, Δημοτική Ενότητα Δελφών, Δήμος Δελφών, Περιφερειακή Ενότητα Φωκίδας, Περιφέρεια Στερεάς Ελλάδος, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, 33054, Ελλάς"
perakash,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
perakash,"Sofia, Bulgaria",42.6978634,23.3221789,US,"София, Столична, София-град, Бългaрия"
